feature,label,tweet_id,origin
"@Cazafalacias1 @OSilenciosa 1 El feminismo radical del que se alimentan las féminazis  es una patologia extrema .
Un desajuste metal d primer orden cuyas ideas son incompatibles con la vida lúcida. 
Luchar contra lo que nos conforma trae soledad y desvarío. Shulamith  Firestone  desarrollo ezquizofrenia https://t.co/g7htEHIAGs",1,1.2149275918424392e+18,misocorpus
"@roma_gallardo @Narvaez_Angelik @AbogadosVida @AgustinLaje @unidadprovida @VenyMeera @VirginiaApgar3 @SuperSONICAX ""Momento correcto y escogido""!?
No es ese, precisamente, el argumento fetiche de las feminazis para justificar el asesinato intrauterino de un niño por nacer?
No es ese, el argumento, de las feminazis a las que Ud, intenta ridiculizar?",1,1.2149265517976535e+18,misocorpus
Las feminazis en el 99% de los casos cuando hablan es para ser ridículas nivel 🔝 https://t.co/nUaAdQ5e6u,1,1.2149264366430208e+18,misocorpus
"Según Adriana y  feminazis, da igual de qué nacionalidad sean y mete a todos los hombres en el mismo saco. Y sigue llamando a la violencia entre personas, que tiene solo en común una relación de pareja, violencia de Género. 
Y a mi me hierve la sangre cuando escucho esa calumnia https://t.co/8urU1HSyDi",1,1.2149237023804826e+18,misocorpus
@_Liz45_ No no feminazis noooooo,1,1.2149373435153408e+18,misocorpus
"@bertrandmyd @Mazzinguerzett1 Segun la Lógica Feminazi, hay Violadores buenos y violadores malos!",1,1.2149378156891546e+18,misocorpus
"@KarenMOsorio A los del Atlético Mamerteiro 🤣

Y eso salen furiosas las feminazis, los que odian al gobierno porque no les dan mermelada, los de La Bodega, los Santeros, los del ojo de sapo, los ex M... 

Atacan en manada  🤣

@jpserna  @ALEXLEWIS8 https://t.co/l2Nw3bCG6n",1,1.2149519416227062e+18,misocorpus
"@madorni Me tienen las pelotas llenas estas feminazis de mierda, feminismo es otra cosa no este mamarracho",1,1.2149470256886333e+18,misocorpus
La IDEOLOGÍA DE GÉNERO y LAS FEMINAZIS HIPÓCRITAS son INCOHERENTES total!! https://t.co/utgEi0qiAd,1,1.2149513323706163e+18,misocorpus
"@vcamava Lo bueno del caso es que si uno dice algo, de una vez salen como fieras las feminazis, alegando que “la culpa no era de ella ni de cómo bailaba “ 😛😝😝😝😝",1,1.2149498162387845e+18,misocorpus
@yolandacmorin ¿A las manifas feminazis?,1,1.214948956662354e+18,misocorpus
Y me pregunto; por qe las feminazis mejor no se van a Irán a defender a las pobres mujeres de allá???!!! https://t.co/XnxYp1uxnn,1,1.2149481468387205e+18,misocorpus
"@elgote666 @Cristin20105937 @MJou16 @annapratx Ahá, pues venga, presénteme una feminazi desas, que estoy deseando.",1,1.2149479739661558e+18,misocorpus
@AgustinLaje Eso ya es enfermizo. La ventaja será del Trans. En verdad las feminazis luchan por la mujer o porque se le humille hasta en el deporte.,1,1.2149479483850138e+18,misocorpus
@gongalery ¿ Qué dicen las feminazis? Jajajaja.... El patriarcado lo hizo de nuevo  😍,1,1.2149479435785257e+18,misocorpus
"Me parece incorrecto el uso de la palabra Feminazi, los nazis lograron conquistar Europa, las feministas de tercera ola ni su género son capaces de conquistar.",1,1.214947493005402e+18,misocorpus
"@Migueturrillo @empiezoporuve ""Hasta que no salga esto en un estudio de la universidad de visconsin, no me lo creo"".
Si no quieres verlo es cosa tuya, y si quieres informarte busca en tu ciudad, que seguro encuentras algun sitio donde te informaran de primera mano y no precisamente ""feminazis"".",1,1.214946977076695e+18,misocorpus
"@AgustinLaje Y ahí te das cuenta lo ridículo de las Feminazis, ya uno se les adelantó en sus concursos de belleza (el español) y ahora éstos dos huevones...jajaja!!!",1,1.2149380277154202e+18,misocorpus
"Le arruinaron las vacaciones, malditas feminazis! Otra víctima más :’( se me estruja el calzoncillo https://t.co/h4NgX1kyLb",1,1.2149461596110725e+18,misocorpus
"Segundo día en que las feminazis buscan una excusas para defender a Irán, un país donde las mujeres no tienen derecho a andar sin taparse la cara #Urgente #UltimaHora",1,1.2149293050688553e+18,misocorpus
"@DelOtroLado141 Claro será que hasta ahora todo el colectivo LGTBI ,feminazis ,extranjeros y demás estaban escondidos y oprimidos.",1,1.2149078389271265e+18,misocorpus
@kryspyta No dan para mas las feminazis,1,1.214907338769027e+18,misocorpus
"@camisan75 @JMVivancoHRW No saben cuánto le ha costado y costará al mundo en materia de valores las “desinteresadas” donaciones de este ser: Feminazis, aborto legal, pedofilia, lobbies gay, etc., La familia a punto de desaparecer",1,1.2149069928731566e+18,misocorpus
"Al igual que los LGTBXYZ, las feminazis solo buscan la depravacion de la sociedad corriempo a los niños.

En esta imagen pueden observar abuso infantil, cuando deberia estar jugando, estudiando, y con su inocencia intacta.

Depende de nosotros oponernos … https://t.co/PRtWCvKOgr https://t.co/f8fEf8fkmx",1,1.2148864860358943e+18,misocorpus
"@MarianaTrez @LadyCascabelil1 @DalasReview  y @ZYTJavier ... Que de empoderamiento tiene kims y su musica.. Si toda ella vive con un patán y vividor... Está chica vive con su verdugo y ella en modo perra... Pero versión encadenada, y quien es la mujer que vive con un mantenido y manipulador (kim y no lenia)",1,1.2139859398753444e+18,misocorpus
@por_Hispania_ @Denna12_0 La típica feminazi cargándose a un animal.,1,1.2148515299890872e+18,misocorpus
"@Kokkurii_ @DaviSurez Mira, feminazi, no serás tú quien me diga lo que me importa y lo que no. Tengo madre, mujer y hermana y una violación es terrible. Condena toda violación. El problema es que gente como tú solo le importa unas violaciones, no otras. Os riegan con dinero y por eso distingues. Yo no",1,1.2148514078761083e+18,misocorpus
"@Alejand19748507 Creo que estas mujeres “Feminazis”tienen una mezcla de:
Exhibicionistas
Personalidad border line
Bajo Coeficiente Intelectual
Manipulables
Histéricas....... etc,etc

“Mujeres masa”.....🤦🏽‍♀️
#YoVotoRechazo 
#YoApoyoACarabinerosDeChile",1,1.2148481361009254e+18,misocorpus
"@DalasReview @clauss731 Nos dijo tóxicos, ya puedes ver la clase de mujer, estoy completamente decepcionada. Estaba leyendo los comentarios y encontré mensajes de feministas diciéndole cosas como ""Por fin una mujer que no se deja humillar por un controlador"", penoso.",1,1.214311695281197e+18,misocorpus
@DalasReview Jajaja    tambien se puede usar de manera grosera   hacia  la parte intima de la mujer,1,1.213634989365121e+18,misocorpus
"@al99ba18 Cuidado Alba, que pueden ser violadas por los gallos y como se enteren las feminazis, te la lian parda...jajajaja",1,1.2149082525400187e+18,misocorpus
"@MadagascarRuiz @BosniaMj feminazi, anarquista, cerd4",1,1.2148909129014845e+18,misocorpus
@Sekart110 @AquAhora1 @akrystha @rosalalejandria Pues sí. Las captan pero no para liberarlas sino por joder nuestra  sociedad española. Tal cual. ¿O es que no hemos visto ya a alguna que otra con yihab hablando como una feminazi?,1,1.214956075331543e+18,misocorpus
"@PATRICIOACHURRA @mvacarezza Este pato debe tener telas de arañas en la cabeza, donde están las feminazis?  Ah deveras que es del mismo equipo no lo van a tocar #cinicas",1,1.214890789484073e+18,misocorpus
"@fargosi @JulianSerrano01  Cada quien come lo que le place. Deje de culpar de todos los males a los carnívoros. ¿Quiere joda? Los veganos, LGBT, Feminazis, y quienes hablen con 'E' son culpables de que volvieran los que volvieron. ¿O es una verdad, ésto...?",1,1.2148902306936832e+18,misocorpus
@rmartinpalacios Me encanta hacer sufrir a las feminazis 😉😀😀,1,1.2149190206060544e+18,misocorpus
Jajajajajajaja ya no son feminazis ahora son femitrolas https://t.co/qNsILGrA0o,1,1.2149168032243753e+18,misocorpus
"@WRadioec Periodistas?, informen lo importante, las feminazis ya se encargaran del tema",1,1.214915818376614e+18,misocorpus
@AngeldebritoOk Esta Feminazi desvergonzada por conseguir trabajo fue al departamento de el. Es una MENTIROSA COMPULSIVA que provoca. Por favor dejen de escuchar a estas FEMINAZIS OPORTUNISTAS!! Por favor no malgasten camara!!!,1,1.2149144624126812e+18,misocorpus
@aetchebarne Por eso a las feminazi el empoderamiento solo les sirve para generar división social y déficit fiscal.,1,1.2149141046636913e+18,misocorpus
@PrincessOfGod1s Esas feminazis son el hazme reir,1,1.2149129353630024e+18,misocorpus
"@MouFibo Yo he leído a más de una feminazi diciendo que eran heterosexuales pero se ""volvieron"" lesbianas por el ""feminismo"".",1,1.214912866190549e+18,misocorpus
"@DalasReview AREPA  ES OTRA  jajajajajajajajjaaj       ACA TODO ES DE DOBLE SENTIDO , AREPA (VULVA DE LA MUJER)   COMO INSULTO  ,   PA QUE TE LAMBAS LA AREPA JAJAJAJAJA",1,1.2136340945480294e+18,misocorpus
"@DalasReview *Empieza el reclutamiento para la tercera guerra mundial*

Las feminazis que exigían derechos igualitarios:
@DalasReview https://t.co/Vns6dLNVI0",1,1.213651330335531e+18,misocorpus
"@DalasReview opino que las feministas, al ver que pedirán reclutamiento obligatorio para todos, van a decir que los hombres y mujeres son diferentes y que ellos sirven para la guerra y las mujeres para el hogar",1,1.2135484075597865e+18,misocorpus
@LaFallaras Si eres más subnormal no naces. Haz el favor de respetar a tu Rey #payasa,1,1.2146436577788314e+18,misocorpus
"@DaviSurez Panfletos es lo que vendes. Mientras, cubres y proteges la infamia de muchas mujeres. Mira lo que queda del dinero que reciben las feminazis para las mujeres maltratadas. Es una miseria y los que se aprovechan unos miserables. Pero de eso no vas a hablar. Ahora manda una fotito",1,1.2148691282107146e+18,misocorpus
"@rakeld12341234 @nolluevenosmean Y yo que pensaba que las feminazis no existían,  pero viendo a ésta 😧😦😕",1,1.2148651608018493e+18,misocorpus
"Yo opino que habría que mandar a las feminazis a luchar contra el régimen iraní, ya que ahí si que se ejerce un auténtico patriarcado.",1,1.2148641626287555e+18,misocorpus
"@annapratx Os prescribo este revolucionario y utilísimo modelo de lo más sofisticado en productos de auto-estimulación feminazi hembrista. Modelo que ha arrasado en Japón, Gran Bretaña y Estados Unidos. No os quedeis sin él. Os producirá sensaciones de placer inimaginables a las hembristas https://t.co/TVamciPSwJ",1,1.2148622653982433e+18,misocorpus
"@DanielUrresti1 rospigliodi toene razon. mucho rollo para algo infimo, estan con la moda feminazi... toooodo es agresion a las feminas... toooodo es victomizarse. x cierto SN es una porqeria contenedora de basura.",1,1.214860572715565e+18,misocorpus
Oye que yo creía que el entrenador del Mágala había colgado el vídeo aposta!! Si se lo han robado condeno todo como buena feminazi radical.,1,1.2149210170653983e+18,misocorpus
@LaFallaras @sanchezcastejon Vieja loca,1,1.2136089773276774e+18,misocorpus
"@SantaSuki @malanotte_ ""yastá la progre feminazi, esto es la dictadura feminista""",1,1.2148708549092844e+18,misocorpus
"@LaFallaras Ostia tú, una payasa",1,1.214636567786074e+18,misocorpus
"@LaFallaras @sanchezcastejon Eres patética, mejor se busca un marido",1,1.214629407815557e+18,misocorpus
@LaFallaras Si estas con bildu eres una etarra... y por consiguiente una hija de la gran puta.,1,1.2145972102073262e+18,misocorpus
@pigdemont_ Y dónde están las feminazis tras ver esto? No se indignan cmo lo hacemos las feministas pq ellas d feministas tienen poco. Ellas solo son unas desgraciadas q ponen las manos para pillar dineritos y quejarse solo d las cosas por las q ciertos partidos les pagan para hacer bombo...,1,1.2149608641487585e+18,misocorpus
@pia_dmn Mmmm una feminazi opinando sobre política que buen chiste,1,1.214956417183912e+18,misocorpus
"@Tuyatodasoy Si un hombre diría esto ,para las feminazis sería un acosador ,o que es cuando alguien abusa de su poder para conseguir algo?",1,1.2148719738950656e+18,misocorpus
"@Mazzinguerzett1 Que nos gobiernan indepes en Cataluña, terroristas e indepes en el Pais Vasco y todos juntos Gobiernan España junto a Comunistas y Perroflautas. Eso ya debería ser motivo para militarizar el país cuando se llene de mas miseria y mas mierda africana, feminazis... Etc.",1,1.2148829326550467e+18,misocorpus
"@DalasReview Algo así como destrozando zurdos y féminazis o reaccionando a ese tipo de vídeos, amaría un crossover con Libertad y lo que surja @Slaanesh_Adria  o con Laje, Dannan, Milei (todos argentinos) o con Roma Gallardo que si es español 🤣 quiero ver el mundo arder😈 se que pido mucho😆",1,1.2131202784626524e+18,misocorpus
"@xpsych0des @DalasReview Decirles feministas a las FEMICIDAS MANTENIDAS Y DE CLASE PRIVILEGIADA CHILENA, es insultante para todas las mujeres que trabajamos para mantener una vida libre e independiente",1,1.2125571920936673e+18,misocorpus
"@MatiasLopmas @geekguy_keith @DalasReview Las femicidas que ""debatieron"" con dalas, solo son niñas nacidas en cuna de oro de clase privilegiada que proyectan su deseo de violar en los demas. como el 100% de los ""feministas""",1,1.2125539141277164e+18,misocorpus
@PaolaaMora54 @DalasReview Las fascistas mantenidas siguen queriendo justificar a las femicidas de cuna de oro y clase privilegiada que se disfrazan de feministas,1,1.2125534433589699e+18,misocorpus
@elpuce @elespanolcom No existen mujeres violadoras. ¿Verdad feminazis?,1,1.2148593650161295e+18,misocorpus
@d1egoz No querés ver si era una feminazi jaja,1,1.2148849874865725e+18,misocorpus
me parese una falta d respeto 🙅🏻‍♂️ q me confundan con una muger 🥺👠💄 yo todos los dias entreno 🏃🏻‍♂️ y soy capitán d mi equipo d futbol ☝🏻⚽ yo respeto a las mugeres 🏆 pero no a estas feminazis 😤 q exigen respeto 🥺 y no lo dan 👿 NI MACHISMO 😱 NI FEMINISMO 😠 INGENIERISMO 😌☝🏻👷🏻‍♂️ https://t.co/m9gCOECVzt,1,1.214885786551804e+18,misocorpus
"@VoaLiivre @Eva_Victoria__ Cuidado mejor ni contestes que esta es medio feminazi, seguro dice que le violaste algún derecho o cualquier cosa de esas",1,1.2148812705656177e+18,misocorpus
@brass_piss @annapratx Exacto las conocidas como feminazis. Algunas hasta sodomizan a su pareja.,1,1.214873675599618e+18,misocorpus
@FonsiLoaiza A ésta infraser si le podríamos llamar feminazi.,1,1.214860231781552e+18,misocorpus
"@chesareval Las feminazis no defienden a nadie,son locas que han encauzado su locura a una lucha quijotesca,o sea que ven gigantes en forma de machirulos opresores donde no existen...
Y a mi en particular ni me representan ni quiero",1,1.2148782942749164e+18,misocorpus
"@ElPuebloPty @ZulayRL @prensacom Ahora son machoras, se le salió la parte masculina a las feminazis😁😁😁",1,1.2148724080978043e+18,misocorpus
"@Kokkurii_ @DaviSurez jajaja Ahora va a ser que todas las manifestaciones de feminazis con banderas, pancartas, vestimentas, y demás las costean ellas. Y los presupuestos de los gobiernos mienten cuando destinan fondos a asociaciones de feminazis que destinan un 10 por ciento a las mujeres maltratadas",1,1.2148731570578227e+18,misocorpus
"Paradoja
🤔
Me molan los animales (no todos) y no soporto a los del postureo animalista 
Otra otra 
Soy fiel defensor de la mujer y odio a las feminazis",1,1.2148768179302318e+18,misocorpus
"¿Se acuerdan cuando tembló y nos queríamos un chingo todos, y no nos importaba si el techo le había caído encima a un “hombre”, una “feminazi”, o un “gay”, porque lo importante era ayudarnos entre todos.",1,1.2046097598837473e+18,misocorpus
"Otra feminazi ofendida porque hay mujeres que defienden la igualdad ante la ley en vez de la igualdad ante el rebaño. Como mujer, es imposible no sentirse avergonzada del sectarismo y el totalitarismo de estos personajes que han convertido el feminismo en un chiste. https://t.co/s6LYhplNSD",1,1.2046968208715203e+18,misocorpus
"Mi mamá me preguntó que era una ""feminazi"" y le expliqué el disque argumento de las personas que usan ese termino y me dice ""y porque a ellos no les dicen machinazis? ellos si matan, las feministas no"".

Cuánta razón tiene mi mami.",1,1.2046442494482678e+18,misocorpus
"Terf no existe idiota, lo usas como el nuevo feminazi para mostrar tu misoginia. https://t.co/TbUY4ZgJsO https://t.co/pCazqHXvmx",1,1.204672802227413e+18,misocorpus
"Me da UN VERGO de risa como el nieto de Zapata amenaza con q va a destruir Bellas Artes por poner a su abue “de gay y denigrarlo” siendo el mismo tipo de pendejo q se queja por el “vandalismo feminazi” mientras NOS ESTÁN MATANDO, acosando, violando y lo más común: denigrando :)",1,1.2046687796759552e+18,misocorpus
